Pid,OPTid,Px,Py,rD,cD,cluster,notCore
6870,931,-56.0,121.0,8.24621125124,8.24621125124,99,False
6536,932,-19.0,-94.0,14.3178210633,14.8660687473,99,False
7033,933,-28.0,-94.0,14.8660687473,9223372036854775807,99,True
7053,934,-31.0,-92.0,14.8660687473,9223372036854775807,99,True
6538,935,93.0,-19.0,10.1980390272,9.8488578018,99,False
7076,936,89.0,-22.0,9.8488578018,10.1980390272,99,False
7125,937,102.0,-23.0,9.8488578018,9.8488578018,99,False
6577,938,157.0,33.0,11.401754251,12.6491106407,99,False
7131,939,161.0,40.0,12.1655250606,13.152946438,99,False
6793,940,169.0,33.0,12.6491106407,12.0,99,False
6725,941,172.0,25.0,12.0,15.6524758425,99,False
7065,942,170.0,22.0,12.0,12.6491106407,99,False
6604,943,-69.0,84.0,13.6014705087,14.1421356237,99,False
6418,944,-59.0,86.0,14.1421356237,9223372036854775807,99,True
6624,945,42.0,49.0,11.401754251,12.1655250606,99,False
6634,946,135.0,170.0,13.9283882772,13.152946438,99,False
6662,947,144.0,182.0,9.48683298051,10.0,99,False
6735,948,144.0,172.0,10.0,11.7046999107,99,False
6722,949,139.0,161.0,12.0830459736,15.2315462117,99,False
6636,950,-70.0,17.0,13.8924439894,13.8924439894,99,False
7092,951,-60.0,13.0,8.0622577483,12.1655250606,99,False
7080,952,-71.0,21.0,11.1803398875,13.6014705087,99,False
7030,953,-67.0,30.0,11.1803398875,10.0498756211,99,False
6680,954,-50.0,-14.0,11.0,13.6014705087,99,False
7126,955,-56.0,-9.0,13.416407865,17.7200451467,99,False
6558,956,-67.0,-14.0,17.7200451467,9223372036854775807,99,True
6693,957,96.0,-85.0,15.0,17.88854382,99,False
6711,957,100.0,51.0,10.295630141,10.295630141,99,False
6301,958,105.0,-89.0,17.88854382,9223372036854775807,99,True
6645,958,101.0,-83.0,17.88854382,9223372036854775807,99,True
6836,958,101.0,47.0,10.295630141,12.2065556157,99,False
6990,959,104.0,47.0,10.295630141,14.7648230602,99,False
6767,960,121.0,167.0,14.3178210633,14.7648230602,99,False
7118,961,124.0,153.0,10.8166538264,14.3178210633,99,False
6805,962,24.0,-13.0,7.28010988928,7.21110255093,99,False
6854,963,24.0,-20.0,7.21110255093,10.6301458127,99,False
7051,964,18.0,-13.0,7.21110255093,9.21954445729,99,False
6824,965,-2.0,67.0,9.43398113206,12.0415945788,99,False
6855,966,183.0,97.0,10.0,9.21954445729,99,False
6863,967,152.0,191.0,12.0415945788,17.88854382,99,False
6866,967,3.0,178.0,16.0312195419,14.1421356237,99,False
6819,968,5.0,192.0,14.1421356237,9223372036854775807,99,True
6839,968,157.0,194.0,17.88854382,9223372036854775807,99,True
7014,968,7.0,168.0,11.6619037897,11.401754251,99,False
7166,969,-1.0,174.0,11.401754251,12.3693168769,99,False
6935,970,67.0,126.0,10.1980390272,12.0415945788,99,False
6943,971,93.0,157.0,13.0384048104,14.3178210633,99,False
7095,972,85.0,160.0,14.3178210633,9223372036854775807,99,True
6958,973,-56.0,104.0,12.0415945788,15.8113883008,99,False
7028,973,-21.0,-54.0,10.1980390272,14.3178210633,99,False
7047,974,122.0,168.0,13.152946438,15.1327459504,99,False
7062,974,72.0,-19.0,8.48528137424,11.1803398875,99,False
6155,9223372036854775807,176.0,168.0,9223372036854775807,9223372036854775807,99,True
6181,9223372036854775807,174.0,-21.0,9223372036854775807,9223372036854775807,99,True
6270,9223372036854775807,-94.0,119.0,9223372036854775807,9223372036854775807,99,True
6322,9223372036854775807,-59.0,184.0,9223372036854775807,9223372036854775807,99,True
6334,9223372036854775807,-78.0,190.0,9223372036854775807,9223372036854775807,99,True
6462,9223372036854775807,-54.0,187.0,9223372036854775807,9223372036854775807,99,True
6492,9223372036854775807,-66.0,-90.0,9223372036854775807,9223372036854775807,99,True
6510,9223372036854775807,-91.0,6.0,9223372036854775807,9223372036854775807,99,True
6607,9223372036854775807,192.0,-29.0,9223372036854775807,9223372036854775807,99,True
6635,9223372036854775807,179.0,143.0,9223372036854775807,9223372036854775807,99,True
6655,9223372036854775807,192.0,135.0,9223372036854775807,9223372036854775807,99,True
6809,9223372036854775807,178.0,-21.0,9223372036854775807,9223372036854775807,99,True
6841,9223372036854775807,178.0,-72.0,9223372036854775807,9223372036854775807,99,True
6867,9223372036854775807,160.0,175.0,9223372036854775807,9223372036854775807,99,True
6923,9223372036854775807,194.0,124.0,9223372036854775807,9223372036854775807,99,True
6963,9223372036854775807,190.0,184.0,9223372036854775807,9223372036854775807,99,True
7038,9223372036854775807,-50.0,189.0,9223372036854775807,9223372036854775807,99,True
7102,9223372036854775807,-85.0,59.0,9223372036854775807,9223372036854775807,99,True
7432,88,135.0,102.0,7.21110255093,6.7082039325,99,False
8873,98,147.0,98.0,6.7082039325,9.21954445729,99,False
7883,101,149.0,83.0,6.7082039325,7.61577310586,99,False
9099,102,154.0,87.0,7.28010988928,7.28010988928,99,False
8878,103,144.0,98.0,6.7082039325,7.21110255093,99,False
7392,104,156.0,90.0,7.28010988928,7.28010988928,99,False
8332,105,156.0,87.0,7.28010988928,8.0622577483,99,False
8517,106,163.0,92.0,7.28010988928,10.295630141,99,False
8661,107,162.0,86.0,7.28010988928,7.21110255093,99,False
7735,108,163.0,80.0,7.21110255093,8.0622577483,99,False
7273,113,149.0,73.0,7.28010988928,7.61577310586,99,False
8889,114,154.0,68.0,7.28010988928,7.28010988928,99,False
7743,115,152.0,66.0,7.28010988928,7.61577310586,99,False
8267,116,148.0,54.0,7.07106781187,9.05538513814,99,False
7935,117,153.0,67.0,7.28010988928,7.21110255093,99,False
8220,118,156.0,61.0,7.21110255093,6.7082039325,99,False
7832,119,158.0,61.0,6.7082039325,7.81024967591,99,False
7965,120,153.0,55.0,6.7082039325,7.81024967591,99,False
7521,121,163.0,58.0,7.61577310586,13.0,99,False
7465,122,175.0,53.0,13.0,12.3693168769,99,False
8439,123,186.0,53.0,12.3693168769,11.0,99,False
7215,124,193.0,48.0,11.0,16.4012194669,99,False
8983,125,187.0,56.0,11.0,11.6619037897,99,False
9069,126,179.0,61.0,11.0,9.89949493661,99,False
8835,127,186.0,68.0,9.89949493661,9.89949493661,99,False
7475,128,182.0,75.0,9.89949493661,11.7046999107,99,False
8351,129,179.0,75.0,9.89949493661,13.152946438,99,False
8727,130,186.0,72.0,9.89949493661,8.0622577483,99,False
9087,131,193.0,68.0,8.0622577483,13.0384048104,99,False
8587,132,193.0,79.0,9.89949493661,13.0384048104,99,False
8987,133,186.0,91.0,13.8924439894,15.6524758425,99,False
7397,134,174.0,88.0,11.7046999107,13.3416640641,99,False
8609,135,177.0,101.0,13.3416640641,13.4536240471,99,False
8025,136,164.0,104.0,12.0415945788,12.0415945788,99,False
9127,136,179.0,105.0,13.4536240471,9223372036854775807,99,True
8919,137,158.0,109.0,10.0498756211,8.54400374532,99,False
7353,138,161.0,110.0,8.54400374532,7.0,99,False
8839,139,161.0,117.0,7.0,7.0,99,False
7481,140,154.0,117.0,7.0,8.60232526704,99,False
8793,141,165.0,122.0,7.0,8.94427191,99,False
9037,142,161.0,114.0,7.0,7.61577310586,99,False
9147,143,161.0,122.0,7.0,8.0,99,False
7345,144,154.0,122.0,8.0,8.60232526704,99,False
8232,145,149.0,125.0,8.60232526704,12.3693168769,99,False
7182,146,140.0,121.0,10.1980390272,9.43398113206,99,False
7441,230,74.0,118.0,6.7082039325,6.7082039325,99,False
7206,231,79.0,115.0,6.7082039325,7.81024967591,99,False
7931,232,69.0,116.0,6.7082039325,9.48683298051,99,False
7287,233,79.0,108.0,7.81024967591,7.0,99,False
7934,234,76.0,108.0,7.0,8.0622577483,99,False
7831,278,87.0,50.0,8.54400374532,8.0,99,False
7558,286,75.0,47.0,7.07106781187,7.07106781187,99,False
8191,287,71.0,47.0,7.07106781187,7.21110255093,99,False
7766,371,64.0,62.0,8.0622577483,8.60232526704,99,False
7817,372,65.0,64.0,8.0622577483,7.81024967591,99,False
7472,373,62.0,65.0,7.81024967591,9.43398113206,99,False
7957,374,70.0,70.0,7.81024967591,9.43398113206,99,False
8127,375,81.0,74.0,7.0,8.60232526704,99,False
8455,379,77.0,86.0,7.07106781187,7.07106781187,99,False
9071,413,70.0,77.0,6.7082039325,7.21110255093,99,False
9084,414,76.0,81.0,7.0,7.21110255093,99,False
9183,417,78.0,96.0,7.07106781187,7.28010988928,99,False
7657,418,85.0,98.0,7.28010988928,9.21954445729,99,False
8768,419,82.0,100.0,7.28010988928,8.24621125124,99,False
7169,420,18.0,-9.0,9223372036854775807,8.0622577483,99,False
8005,452,-5.0,-7.0,6.7082039325,7.07106781187,99,False
8362,453,-6.0,-3.0,6.7082039325,7.28010988928,99,False
8082,454,-13.0,-1.0,7.28010988928,7.28010988928,99,False
7428,456,-5.0,18.0,7.21110255093,7.28010988928,99,False
7653,457,-12.0,10.0,7.21110255093,9.0,99,False
8410,458,-12.0,19.0,7.28010988928,7.07106781187,99,False
8320,459,-15.0,25.0,7.07106781187,6.7082039325,99,False
9113,517,-40.0,55.0,7.21110255093,7.07106781187,99,False
7342,544,-47.0,62.0,7.0,7.81024967591,99,False
8406,545,-58.0,62.0,11.0,12.0415945788,99,False
7982,546,-62.0,70.0,6.7082039325,8.60232526704,99,False
7960,557,-79.0,65.0,8.48528137424,8.54400374532,99,False
8110,558,-85.0,60.0,8.54400374532,10.295630141,99,False
8646,559,-79.0,62.0,8.54400374532,8.0622577483,99,False
9102,560,-87.0,61.0,8.0622577483,9.21954445729,99,False
7386,561,-94.0,55.0,9.21954445729,16.5529453572,99,False
7942,562,-90.0,46.0,14.8660687473,9223372036854775807,99,True
7170,563,15.0,100.0,9223372036854775807,7.28010988928,99,False
7207,564,18.0,94.0,7.28010988928,7.0,99,False
7252,591,6.0,86.0,7.07106781187,7.07106781187,99,False
7581,592,4.0,96.0,6.7082039325,6.7082039325,99,False
7834,616,16.0,57.0,7.61577310586,7.61577310586,99,False
8472,669,32.0,27.0,6.7082039325,9.89949493661,99,False
9211,703,100.0,26.0,8.94427191,8.94427191,99,False
8788,704,86.0,29.0,7.61577310586,7.21110255093,99,False
7741,705,79.0,27.0,6.7082039325,7.28010988928,99,False
7846,711,84.0,23.0,6.7082039325,7.21110255093,99,False
7858,712,88.0,17.0,7.21110255093,7.21110255093,99,False
7382,713,92.0,16.0,7.21110255093,7.28010988928,99,False
8725,822,145.0,-36.0,6.7082039325,9.21954445729,99,False
8448,827,140.0,-38.0,6.7082039325,7.61577310586,99,False
8033,828,155.0,-38.0,9.8488578018,10.0498756211,99,False
7939,841,178.0,-14.0,7.07106781187,6.7082039325,99,False
8749,848,173.0,-11.0,6.7082039325,8.0,99,False
8301,871,138.0,20.0,6.7082039325,7.28010988928,99,False
8007,898,174.0,17.0,7.07106781187,10.6301458127,99,False
7337,908,160.0,39.0,7.07106781187,10.7703296143,99,False
7179,909,156.0,44.0,10.7703296143,12.0,99,False
7799,910,150.0,43.0,10.7703296143,11.1803398875,99,False
8250,911,137.0,44.0,9.21954445729,7.28010988928,99,False
8656,912,135.0,37.0,6.7082039325,7.28010988928,99,False
8736,913,127.0,43.0,7.07106781187,8.24621125124,99,False
8794,915,118.0,53.0,6.7082039325,7.21110255093,99,False
7274,916,119.0,47.0,7.07106781187,7.21110255093,99,False
8739,917,119.0,44.0,7.21110255093,8.0622577483,99,False
7720,918,128.0,33.0,7.21110255093,7.0,99,False
8226,925,133.0,40.0,7.28010988928,6.7082039325,99,False
8219,926,135.0,38.0,6.7082039325,7.61577310586,99,False
8452,929,127.0,18.0,7.21110255093,8.0622577483,99,False
7669,930,126.0,10.0,8.0622577483,8.0622577483,99,False
8085,931,137.0,3.0,7.0,7.28010988928,99,False
8670,932,132.0,0.0,7.0,7.07106781187,99,False
7639,933,127.0,5.0,7.07106781187,9.48683298051,99,False
8206,934,131.0,5.0,7.07106781187,7.07106781187,99,False
8854,935,126.0,16.0,8.0622577483,9.21954445729,99,False
8542,936,118.0,8.0,8.24621125124,8.24621125124,99,False
7537,937,115.0,9.0,8.24621125124,7.28010988928,99,False
8272,938,101.0,8.0,7.07106781187,7.21110255093,99,False
7790,941,97.0,0.0,7.07106781187,7.07106781187,99,False
7263,956,128.0,-11.0,9.89949493661,11.6619037897,99,False
8778,957,125.0,-7.0,9.05538513814,9.89949493661,99,False
7174,958,-87.0,-2.0,9223372036854775807,11.1803398875,99,False
7202,959,-86.0,2.0,11.1803398875,12.0415945788,99,False
7950,960,-82.0,-4.0,11.1803398875,8.0,99,False
8414,961,-82.0,-12.0,8.0,10.7703296143,99,False
8630,962,-79.0,2.0,8.0,8.94427191,99,False
7488,963,-72.0,4.0,8.94427191,7.28010988928,99,False
7370,964,-69.0,5.0,7.28010988928,8.54400374532,99,False
7690,965,-70.0,2.0,7.28010988928,9.43398113206,99,False
7872,966,-75.0,10.0,7.28010988928,6.7082039325,99,False
7474,967,-76.0,11.0,6.7082039325,7.07106781187,99,False
9134,994,-57.0,22.0,7.07106781187,8.24621125124,99,False
7434,1031,-28.0,-4.0,7.81024967591,9.0,99,False
8482,1032,-23.0,-9.0,9.0,8.94427191,99,False
8065,1062,-48.0,-43.0,7.07106781187,7.07106781187,99,False
8176,1063,-48.0,-48.0,7.07106781187,7.28010988928,99,False
8730,1064,-52.0,-38.0,7.07106781187,9.05538513814,99,False
8864,1065,-50.0,-41.0,7.07106781187,7.61577310586,99,False
8869,1072,-53.0,-61.0,7.81024967591,7.07106781187,99,False
7880,1077,-67.0,-61.0,7.07106781187,12.0415945788,99,False
9092,1078,-57.0,-70.0,7.07106781187,10.0,99,False
8881,1079,-56.0,-80.0,10.0498756211,10.295630141,99,False
7801,1080,-55.0,-89.0,10.295630141,9.05538513814,99,False
7836,1081,-61.0,-89.0,9.05538513814,14.0356688476,99,False
8625,1082,-47.0,-90.0,9.05538513814,9.0,99,False
7892,1083,-48.0,-82.0,9.0,8.24621125124,99,False
7601,1084,-43.0,-81.0,8.24621125124,8.0622577483,99,False
7369,1085,-36.0,-77.0,8.0622577483,7.07106781187,99,False
8980,1090,-29.0,-76.0,7.07106781187,6.7082039325,99,False
8445,1107,-12.0,-72.0,6.7082039325,8.60232526704,99,False
8576,1108,-14.0,-66.0,8.60232526704,11.401754251,99,False
7777,1109,-2.0,-72.0,10.0,10.8166538264,99,False
7869,1110,-6.0,-63.0,10.8166538264,8.0622577483,99,False
7813,1111,-7.0,-55.0,8.0622577483,8.48528137424,99,False
8066,1112,-13.0,-42.0,7.21110255093,10.295630141,99,False
8539,1114,-24.0,-44.0,7.07106781187,9.05538513814,99,False
7178,1124,-22.0,179.0,9223372036854775807,8.0622577483,99,False
8815,1131,-20.0,189.0,7.07106781187,10.0498756211,99,False
8866,1132,-18.0,186.0,7.07106781187,9.43398113206,99,False
9182,1133,-24.0,175.0,7.81024967591,8.54400374532,99,False
7622,1134,-26.0,169.0,8.54400374532,10.7703296143,99,False
8707,1135,-31.0,169.0,9.21954445729,9.21954445729,99,False
7523,1136,-39.0,165.0,9.21954445729,9.48683298051,99,False
7666,1137,-37.0,162.0,9.21954445729,9.21954445729,99,False
7638,1138,-45.0,166.0,9.21954445729,9.21954445729,99,False
7698,1139,-48.0,171.0,9.21954445729,8.48528137424,99,False
8034,1140,-47.0,175.0,8.48528137424,9.21954445729,99,False
8186,1141,-54.0,177.0,8.48528137424,8.24621125124,99,False
7702,1142,-58.0,179.0,8.24621125124,11.7046999107,99,False
8078,1143,-62.0,179.0,8.24621125124,10.295630141,99,False
8490,1144,-53.0,174.0,8.24621125124,7.07106781187,99,False
9114,1145,-60.0,165.0,11.401754251,13.416407865,99,False
8342,1146,-53.0,157.0,12.0415945788,14.3178210633,99,False
7686,1147,-57.0,152.0,13.416407865,12.2065556157,99,False
7401,1148,-59.0,144.0,12.2065556157,8.24621125124,99,False
8210,1158,-38.0,136.0,7.07106781187,7.21110255093,99,False
8349,1159,-31.0,136.0,7.21110255093,7.0,99,False
7454,1160,-31.0,141.0,7.0,8.60232526704,99,False
7457,1161,-33.0,130.0,7.0,7.21110255093,99,False
9006,1166,-40.0,144.0,8.0622577483,10.6301458127,99,False
8563,1167,-27.0,148.0,8.60232526704,7.07106781187,99,False
7933,1168,-22.0,143.0,7.07106781187,7.07106781187,99,False
7998,1215,11.0,96.0,6.7082039325,7.07106781187,99,False
7774,1216,25.0,94.0,6.7082039325,6.7082039325,99,False
7983,1217,28.0,95.0,6.7082039325,7.07106781187,99,False
8146,1266,23.0,152.0,7.07106781187,7.61577310586,99,False
7319,1267,16.0,149.0,7.61577310586,7.61577310586,99,False
8783,1281,16.0,172.0,6.7082039325,8.0622577483,99,False
8786,1282,10.0,164.0,10.0,10.1980390272,99,False
7181,1313,143.0,-90.0,9223372036854775807,7.28010988928,99,False
7977,1322,154.0,-92.0,7.07106781187,8.54400374532,99,False
8021,1323,165.0,-89.0,7.07106781187,11.401754251,99,False
7753,1324,172.0,-78.0,13.0384048104,9223372036854775807,99,True
8197,1324,168.0,-94.0,11.401754251,14.1421356237,99,False
7183,1325,175.0,-37.0,9223372036854775807,12.0415945788,99,False
7679,1327,167.0,-40.0,9.43398113206,10.0,99,False
8543,1328,171.0,-42.0,10.0,8.94427191,99,False
7435,1329,177.0,-37.0,8.94427191,10.4403065089,99,False
7703,1330,187.0,-36.0,10.4403065089,9223372036854775807,99,True
7187,1331,83.0,188.0,9223372036854775807,7.28010988928,99,False
7879,1337,91.0,175.0,7.61577310586,7.61577310586,99,False
8370,1338,98.0,177.0,7.61577310586,8.0622577483,99,False
8679,1339,90.0,171.0,7.61577310586,9.43398113206,99,False
8710,1340,98.0,174.0,7.61577310586,8.0,99,False
8095,1341,98.0,166.0,8.0,8.0,99,False
8462,1342,97.0,160.0,8.0,7.81024967591,99,False
7334,1343,100.0,158.0,7.81024967591,8.24621125124,99,False
8843,1344,113.0,155.0,7.21110255093,8.0,99,False
8306,1345,115.0,162.0,8.0,7.28010988928,99,False
8643,1353,102.0,176.0,8.0,10.0,99,False
8690,1354,99.0,185.0,8.0622577483,11.0453610172,99,False
7193,1355,-9.0,-32.0,7.61577310586,7.07106781187,99,False
8507,1387,159.0,148.0,7.21110255093,9.43398113206,99,False
8891,1388,159.0,147.0,7.21110255093,8.94427191,99,False
8141,1389,161.0,144.0,8.94427191,7.28010988928,99,False
8531,1390,168.0,142.0,7.28010988928,8.0622577483,99,False
8827,1391,167.0,143.0,7.28010988928,8.94427191,99,False
8275,1392,169.0,150.0,8.0622577483,10.0,99,False
7359,1393,175.0,147.0,8.60232526704,11.401754251,99,False
8647,1394,169.0,134.0,8.0622577483,8.0622577483,99,False
7371,1395,167.0,130.0,8.0622577483,8.24621125124,99,False
8581,1396,174.0,131.0,8.0622577483,7.07106781187,99,False
7291,1397,178.0,136.0,7.07106781187,11.401754251,99,False
8699,1398,170.0,130.0,7.07106781187,9.43398113206,99,False
7445,1399,178.0,121.0,10.7703296143,13.0384048104,99,False
7243,1400,189.0,117.0,13.0384048104,9223372036854775807,99,True
7197,1401,51.0,-73.0,9223372036854775807,11.401754251,99,False
7348,1402,58.0,-67.0,11.401754251,9.21954445729,99,False
8281,1403,59.0,-61.0,9.21954445729,11.401754251,99,False
8481,1404,54.0,-62.0,9.21954445729,7.21110255093,99,False
7480,1405,49.0,-57.0,7.21110255093,10.0498756211,99,False
7501,1406,48.0,-58.0,7.21110255093,11.0453610172,99,False
7569,1407,50.0,-47.0,10.0498756211,8.24621125124,99,False
8148,1459,70.0,-3.0,7.0,8.0622577483,99,False
7203,1460,-44.0,96.0,9223372036854775807,8.0622577483,99,False
7358,1461,-50.0,94.0,8.0622577483,11.1803398875,99,False
8750,1462,-55.0,82.0,6.7082039325,7.0,99,False
8344,1469,-32.0,88.0,7.21110255093,7.81024967591,99,False
8048,1470,-27.0,82.0,7.81024967591,7.61577310586,99,False
8861,1471,-14.0,77.0,7.07106781187,7.28010988928,99,False
7208,1489,111.0,-73.0,9223372036854775807,7.0,99,False
7237,1500,125.0,-66.0,7.21110255093,9.89949493661,99,False
8205,1504,146.0,-72.0,9.05538513814,9.43398113206,99,False
8304,1505,151.0,-73.0,8.94427191,8.94427191,99,False
7528,1506,150.0,-72.0,8.94427191,9.48683298051,99,False
7909,1507,159.0,-69.0,8.94427191,9.48683298051,99,False
8973,1508,157.0,-70.0,8.94427191,8.0622577483,99,False
7964,1509,156.0,-62.0,8.0622577483,11.6619037897,99,False
9145,1510,160.0,-59.0,10.0498756211,11.401754251,99,False
9097,1511,167.0,-50.0,8.94427191,14.2126704036,99,False
8109,1512,156.0,-41.0,10.0498756211,12.0830459736,99,False
8841,1512,176.0,-62.0,15.0,9223372036854775807,99,True
7213,1513,15.0,-81.0,9223372036854775807,10.4403065089,99,False
7232,1514,23.0,-76.0,10.4403065089,7.0,99,False
7513,1515,25.0,-79.0,7.0,7.81024967591,99,False
8209,1516,25.0,-78.0,7.0,8.0622577483,99,False
7568,1525,11.0,-71.0,6.7082039325,10.7703296143,99,False
7744,1526,10.0,-71.0,6.7082039325,11.1803398875,99,False
8136,1527,-1.0,-61.0,8.0622577483,8.48528137424,99,False
7917,1528,-2.0,-61.0,8.0622577483,7.81024967591,99,False
7748,1530,8.0,-58.0,9.48683298051,11.401754251,99,False
7284,1531,15.0,-50.0,11.401754251,9.05538513814,99,False
7440,1532,16.0,-49.0,9.05538513814,8.24621125124,99,False
7885,1533,24.0,-51.0,8.24621125124,9.05538513814,99,False
8360,1534,14.0,-47.0,8.24621125124,9.21954445729,99,False
9008,1535,13.0,-45.0,8.24621125124,7.07106781187,99,False
8488,1543,-6.0,-35.0,6.7082039325,8.54400374532,99,False
8193,1544,2.0,-28.0,8.54400374532,8.48528137424,99,False
7365,1546,10.0,-26.0,8.48528137424,7.07106781187,99,False
7390,1547,3.0,-25.0,7.07106781187,7.07106781187,99,False
7402,1548,11.0,-30.0,7.07106781187,8.60232526704,99,False
7217,1571,86.0,-69.0,9223372036854775807,10.1980390272,99,False
7321,1572,92.0,-61.0,10.1980390272,7.21110255093,99,False
8172,1578,106.0,-76.0,7.0,9.43398113206,99,False
7541,1579,118.0,-85.0,7.21110255093,8.54400374532,99,False
9184,1580,120.0,-94.0,7.21110255093,13.0,99,False
7625,1581,108.0,-89.0,10.7703296143,13.0,99,False
7916,1582,98.0,-81.0,9.43398113206,9.43398113206,99,False
7717,1583,103.0,-88.0,9.43398113206,12.3693168769,99,False
8821,1584,94.0,-81.0,9.43398113206,7.81024967591,99,False
7764,1585,90.0,-80.0,7.81024967591,8.0622577483,99,False
8108,1586,88.0,-79.0,7.81024967591,9.05538513814,99,False
8368,1587,88.0,-86.0,7.81024967591,7.0,99,False
7225,1588,87.0,-91.0,7.0,12.0415945788,99,False
9004,1589,84.0,-91.0,7.0,12.6491106407,99,False
7580,1590,73.0,-82.0,14.2126704036,13.0,99,False
8857,1591,65.0,-71.0,9.21954445729,11.6619037897,99,False
7780,1592,68.0,-70.0,10.4403065089,12.7279220614,99,False
8685,1593,74.0,-75.0,11.6619037897,13.416407865,99,False
8853,1594,87.0,-70.0,8.0622577483,10.295630141,99,False
7914,1611,21.0,-37.0,8.0,9.21954445729,99,False
8642,1612,20.0,-40.0,8.60232526704,9.0,99,False
7477,1613,25.0,-54.0,9.05538513814,10.295630141,99,False
7516,1614,27.0,-46.0,9.05538513814,8.94427191,99,False
8102,1615,35.0,-42.0,8.94427191,8.94427191,99,False
7378,1616,46.0,-33.0,6.7082039325,7.07106781187,99,False
9041,1617,49.0,-36.0,6.7082039325,6.7082039325,99,False
8291,1618,45.0,-40.0,6.7082039325,7.07106781187,99,False
7299,1619,44.0,-29.0,7.07106781187,8.0,99,False
7546,1620,35.0,-21.0,7.28010988928,8.0622577483,99,False
7387,1622,36.0,-14.0,7.21110255093,8.0622577483,99,False
7865,1630,86.0,139.0,6.7082039325,8.60232526704,99,False
8202,1631,84.0,134.0,6.7082039325,7.21110255093,99,False
7222,1632,-70.0,183.0,10.295630141,17.0293863659,99,False
7678,1633,-65.0,194.0,17.0293863659,9223372036854775807,99,True
8840,1639,54.0,133.0,6.7082039325,8.94427191,99,False
8528,1641,40.0,130.0,7.07106781187,7.07106781187,99,False
7239,1649,154.0,171.0,9223372036854775807,17.4642491966,99,False
7244,1649,-56.0,-3.0,14.8660687473,7.28010988928,99,False
8229,1650,-58.0,4.0,7.28010988928,7.28010988928,99,False
8314,1651,-58.0,-5.0,7.28010988928,9.43398113206,99,False
8338,1652,-60.0,0.0,7.28010988928,7.61577310586,99,False
8798,1653,-51.0,4.0,7.28010988928,8.0622577483,99,False
9116,1654,-53.0,3.0,7.28010988928,7.21110255093,99,False
8477,1655,-47.0,-1.0,7.21110255093,7.21110255093,99,False
7436,1656,-44.0,-5.0,7.21110255093,8.94427191,99,False
8779,1657,-43.0,3.0,7.21110255093,8.0622577483,99,False
7850,1660,-41.0,8.0,8.0622577483,10.0,99,False
8402,1661,-40.0,3.0,8.0622577483,8.94427191,99,False
8380,1662,-43.0,-8.0,8.0622577483,8.24621125124,99,False
8285,1663,-45.0,-16.0,8.24621125124,7.07106781187,99,False
7256,1664,-52.0,-17.0,7.07106781187,7.28010988928,99,False
8732,1674,-37.0,-12.0,7.21110255093,9.21954445729,99,False
8394,1675,-34.0,-22.0,8.48528137424,8.94427191,99,False
7246,1676,-72.0,-33.0,9223372036854775807,11.7046999107,99,False
8816,1677,-58.0,-28.0,7.28010988928,9.89949493661,99,False
8870,1678,-61.0,-37.0,9.05538513814,9.48683298051,99,False
7733,1679,-56.0,-50.0,8.24621125124,9.21954445729,99,False
7493,1680,-57.0,-47.0,9.05538513814,9.05538513814,99,False
8084,1681,-62.0,-42.0,9.05538513814,9.48683298051,99,False
8316,1682,-59.0,-45.0,9.05538513814,8.24621125124,99,False
7424,1683,-71.0,-45.0,9.48683298051,12.8062484749,99,False
7629,1710,-23.0,134.0,8.24621125124,9.0,99,False
8729,1711,-10.0,135.0,7.07106781187,7.07106781187,99,False
9186,1717,-17.0,151.0,7.0,9.43398113206,99,False
8282,1747,-78.0,88.0,7.07106781187,7.28010988928,99,False
7730,1748,-86.0,83.0,7.28010988928,8.60232526704,99,False
7938,1749,-91.0,86.0,8.60232526704,7.07106781187,99,False
8950,1753,-85.0,98.0,7.07106781187,9.48683298051,99,False
8678,1754,-84.0,98.0,7.81024967591,8.54400374532,99,False
7570,1755,-90.0,101.0,8.0,8.0,99,False
9042,1756,-92.0,106.0,8.0,11.0453610172,99,False
8298,1757,-93.0,117.0,11.0453610172,8.60232526704,99,False
7910,1763,-80.0,110.0,7.28010988928,12.0415945788,99,False
7282,1764,79.0,163.0,13.6014705087,9.8488578018,99,False
8834,1765,89.0,166.0,9.0,10.0,99,False
7554,1771,70.0,158.0,6.7082039325,9.48683298051,99,False
7947,1772,65.0,146.0,8.0622577483,7.81024967591,99,False
7709,1784,45.0,134.0,7.07106781187,8.60232526704,99,False
7318,1785,125.0,176.0,12.8062484749,8.0622577483,99,False
8218,1786,123.0,170.0,7.21110255093,7.21110255093,99,False
7655,1787,129.0,168.0,7.21110255093,7.28010988928,99,False
7954,1788,123.0,171.0,7.21110255093,7.81024967591,99,False
7571,1789,127.0,161.0,7.28010988928,7.28010988928,99,False
7422,1790,124.0,157.0,7.28010988928,7.07106781187,99,False
8130,1794,131.0,157.0,7.07106781187,7.0,99,False
7518,1795,132.0,153.0,7.0,7.61577310586,99,False
8519,1796,131.0,160.0,7.0,7.07106781187,99,False
8463,1797,134.0,164.0,7.07106781187,7.61577310586,99,False
7403,1798,137.0,151.0,7.61577310586,8.94427191,99,False
9051,1799,125.0,150.0,7.07106781187,7.61577310586,99,False
8918,1800,121.0,155.0,7.07106781187,8.48528137424,99,False
7327,1801,147.0,194.0,9223372036854775807,15.2315462117,99,False
